sr.,State,District,Taluka
5280,Andhra Pradesh,Vizianagaram,Balijipeta
5281,Andhra Pradesh,Vizianagaram,Bhogapuram
5282,Andhra Pradesh,Vizianagaram,Bobbili
5283,Andhra Pradesh,Vizianagaram,Bondapalle
5284,Andhra Pradesh,Vizianagaram,Cheepurupalle
5285,Andhra Pradesh,Vizianagaram,Dattirajeru
5286,Andhra Pradesh,Vizianagaram,Denkada
5287,Andhra Pradesh,Vizianagaram,Gajapathinagaram
5288,Andhra Pradesh,Vizianagaram,Gantyada
5289,Andhra Pradesh,Vizianagaram,Garividi
5290,Andhra Pradesh,Vizianagaram,Garugubilli
5291,Andhra Pradesh,Vizianagaram,Gummalakshmipuram
5292,Andhra Pradesh,Vizianagaram,Gurla
5293,Andhra Pradesh,Vizianagaram,Jami
5294,Andhra Pradesh,Vizianagaram,Jiyyammavalasa
5295,Andhra Pradesh,Vizianagaram,Komarada
5296,Andhra Pradesh,Vizianagaram,Kothavalasa
5297,Andhra Pradesh,Vizianagaram,Kurupam
5298,Andhra Pradesh,Vizianagaram,Lakkavarapukota
5299,Andhra Pradesh,Vizianagaram,Makkuva
5300,Andhra Pradesh,Vizianagaram,Mentada
5301,Andhra Pradesh,Vizianagaram,Merakamudidam
5302,Andhra Pradesh,Vizianagaram,Nellimarla
5303,Andhra Pradesh,Vizianagaram,Pachipenta
5304,Andhra Pradesh,Vizianagaram,Parvathipuram
5305,Andhra Pradesh,Vizianagaram,Pusapatirega
5306,Andhra Pradesh,Vizianagaram,Ramabhadrapuram
5307,Andhra Pradesh,Vizianagaram,Salur
5308,Andhra Pradesh,Vizianagaram,Seethanagaram
5309,Andhra Pradesh,Vizianagaram,Srungavarapukota
5310,Andhra Pradesh,Vizianagaram,Therlam
5311,Andhra Pradesh,Vizianagaram,Vepada
5312,Andhra Pradesh,Vizianagaram,Vizianagaram
5313,Andhra Pradesh,Srikakulam,Amadalavalasa
5314,Andhra Pradesh,Srikakulam,Bhamini
5315,Andhra Pradesh,Srikakulam,Burja
5316,Andhra Pradesh,Srikakulam,Etcherla
5317,Andhra Pradesh,Srikakulam,Ganguvarisigadam
5318,Andhra Pradesh,Srikakulam,Gara
5319,Andhra Pradesh,Srikakulam,Hiramandalam
5320,Andhra Pradesh,Srikakulam,Ichchapuram
5321,Andhra Pradesh,Srikakulam,Jalumuru
5322,Andhra Pradesh,Srikakulam,Kanchili
5323,Andhra Pradesh,Srikakulam,Kaviti
5324,Andhra Pradesh,Srikakulam,Kotabommali
5325,Andhra Pradesh,Srikakulam,Kothuru
5326,Andhra Pradesh,Srikakulam,Lakshminarsupeta
5327,Andhra Pradesh,Srikakulam,Laveru
5328,Andhra Pradesh,Srikakulam,Mandasa
5329,Andhra Pradesh,Srikakulam,Meliaputti
5330,Andhra Pradesh,Srikakulam,Nandigam
5331,Andhra Pradesh,Srikakulam,Narasannapeta
5332,Andhra Pradesh,Srikakulam,Palakonda
5333,Andhra Pradesh,Srikakulam,Palasa
5334,Andhra Pradesh,Srikakulam,Pathapatnam
5335,Andhra Pradesh,Srikakulam,Polaki
5336,Andhra Pradesh,Srikakulam,Ponduru
5337,Andhra Pradesh,Srikakulam,Rajam
5338,Andhra Pradesh,Srikakulam,Ranastalam
5339,Andhra Pradesh,Srikakulam,Regidi Amadalavalasa
5340,Andhra Pradesh,Srikakulam,Santhabommali
5341,Andhra Pradesh,Srikakulam,Santhakaviti
5342,Andhra Pradesh,Srikakulam,Saravakota
5343,Andhra Pradesh,Srikakulam,Sarubujjili
5344,Andhra Pradesh,Srikakulam,Seethampeta
5345,Andhra Pradesh,Srikakulam,Sompeta
5346,Andhra Pradesh,Srikakulam,Srikakulam
5347,Andhra Pradesh,Srikakulam,Tekkali
5348,Andhra Pradesh,Srikakulam,Vajrapukothuru
5349,Andhra Pradesh,Srikakulam,Vangara
5350,Andhra Pradesh,Srikakulam,Veeraghattam
5351,Andhra Pradesh,Visakhapatnam,Anakapalle
5352,Andhra Pradesh,Visakhapatnam,Anandapuram
5353,Andhra Pradesh,Visakhapatnam,Ananthagiri
5354,Andhra Pradesh,Visakhapatnam,Araku Valley
5355,Andhra Pradesh,Visakhapatnam,Atchutapuram
5356,Andhra Pradesh,Visakhapatnam,Bheemunipatnam
5357,Andhra Pradesh,Visakhapatnam,Butchayyapeta
5358,Andhra Pradesh,Visakhapatnam,Cheedikada
5359,Andhra Pradesh,Visakhapatnam,Chintapalle
5360,Andhra Pradesh,Visakhapatnam,Chodavaram
5361,Andhra Pradesh,Visakhapatnam,Devarapalle
5362,Andhra Pradesh,Visakhapatnam,Dumbriguda
5363,Andhra Pradesh,Visakhapatnam,G Madugula
5364,Andhra Pradesh,Visakhapatnam,Gajuwaka
5365,Andhra Pradesh,Visakhapatnam,Golugonda
5366,Andhra Pradesh,Visakhapatnam,Gudem Kotha Veedhi
5367,Andhra Pradesh,Visakhapatnam,Hukumpeta
5368,Andhra Pradesh,Visakhapatnam,K Kotapadu
5369,Andhra Pradesh,Visakhapatnam,Kasimkota
5370,Andhra Pradesh,Visakhapatnam,Kotauratla
5371,Andhra Pradesh,Visakhapatnam,Koyyuru
5372,Andhra Pradesh,Visakhapatnam,Madugula
5373,Andhra Pradesh,Visakhapatnam,Makavarapalem
5374,Andhra Pradesh,Visakhapatnam,Munagapaka
5375,Andhra Pradesh,Visakhapatnam,Munchingi Puttu
5376,Andhra Pradesh,Visakhapatnam,Nakkapalle
5377,Andhra Pradesh,Visakhapatnam,Narsipatnam
5378,Andhra Pradesh,Visakhapatnam,Nathavaram
5379,Andhra Pradesh,Visakhapatnam,Paderu
5380,Andhra Pradesh,Visakhapatnam,Padmanabham
5381,Andhra Pradesh,Visakhapatnam,Paravada
5382,Andhra Pradesh,Visakhapatnam,Payakaraopeta
5383,Andhra Pradesh,Visakhapatnam,Peda Bayalu
5384,Andhra Pradesh,Visakhapatnam,Pedagantyada
5385,Andhra Pradesh,Visakhapatnam,Pendurthi
5386,Andhra Pradesh,Visakhapatnam,Rambilli
5387,Andhra Pradesh,Visakhapatnam,Ravikamatham
5388,Andhra Pradesh,Visakhapatnam,Rolugunta
5389,Andhra Pradesh,Visakhapatnam,S Rayavaram
5390,Andhra Pradesh,Visakhapatnam,Sabbavaram
5391,Andhra Pradesh,Visakhapatnam,Visakhapatnam Rural
5392,Andhra Pradesh,Visakhapatnam,Visakhapatnam Urban
5393,Andhra Pradesh,Visakhapatnam,Yelamanchili
5394,Andhra Pradesh,West Godavari,Achanta
5395,Andhra Pradesh,West Godavari,Akividu
5396,Andhra Pradesh,West Godavari,Attili
5397,Andhra Pradesh,West Godavari,Bhimadole
5398,Andhra Pradesh,West Godavari,Bhimavaram
5399,Andhra Pradesh,West Godavari,Buttayagudem
5400,Andhra Pradesh,West Godavari,Chagallu
5401,Andhra Pradesh,West Godavari,Chintalapudi
5402,Andhra Pradesh,West Godavari,Denduluru
5403,Andhra Pradesh,West Godavari,Devarapalle
5404,Andhra Pradesh,West Godavari,Dwarakatirumala
5405,Andhra Pradesh,West Godavari,Eluru
5406,Andhra Pradesh,West Godavari,Ganapavaram
5407,Andhra Pradesh,West Godavari,Gopalapuram
5408,Andhra Pradesh,West Godavari,Iragavaram
5409,Andhra Pradesh,West Godavari,Jangareddigudem
5410,Andhra Pradesh,West Godavari,Jeelugu Milli
5411,Andhra Pradesh,West Godavari,Kalla
5412,Andhra Pradesh,West Godavari,Kamavarapukota
5413,Andhra Pradesh,West Godavari,Kovvur
5414,Andhra Pradesh,West Godavari,Koyyalagudem
5415,Andhra Pradesh,West Godavari,Lingapalem
5416,Andhra Pradesh,West Godavari,Mogalthur
5417,Andhra Pradesh,West Godavari,Nallajerla
5418,Andhra Pradesh,West Godavari,Narasapuram
5419,Andhra Pradesh,West Godavari,Nidadavole
5420,Andhra Pradesh,West Godavari,Nidamarru
5421,Andhra Pradesh,West Godavari,Palacoderu
5422,Andhra Pradesh,West Godavari,Palacole
5423,Andhra Pradesh,West Godavari,Pedapadu
5424,Andhra Pradesh,West Godavari,Pedavegi
5425,Andhra Pradesh,West Godavari,Pentapadu
5426,Andhra Pradesh,West Godavari,Penugonda
5427,Andhra Pradesh,West Godavari,Penumantra
5428,Andhra Pradesh,West Godavari,Peravali
5429,Andhra Pradesh,West Godavari,Poduru
5430,Andhra Pradesh,West Godavari,Polavaram
5431,Andhra Pradesh,West Godavari,T Narasapuram
5432,Andhra Pradesh,West Godavari,Tadepalligudem
5433,Andhra Pradesh,West Godavari,Tallapudi
5434,Andhra Pradesh,West Godavari,Tanuku
5435,Andhra Pradesh,West Godavari,Undi
5436,Andhra Pradesh,West Godavari,Undrajavaram
5437,Andhra Pradesh,West Godavari,Unguturu
5438,Andhra Pradesh,West Godavari,Veeravasaram
5439,Andhra Pradesh,West Godavari,Yelamanchili
5440,Andhra Pradesh,Kurnool,Adoni
5441,Andhra Pradesh,Kurnool,Allagadda
5442,Andhra Pradesh,Kurnool,Alur
5443,Andhra Pradesh,Kurnool,Aspari
5444,Andhra Pradesh,Kurnool,Atmakur
5445,Andhra Pradesh,Kurnool,Banaganapalle
5446,Andhra Pradesh,Kurnool,Bandi Atmakur
5447,Andhra Pradesh,Kurnool,Bethamcherla
5448,Andhra Pradesh,Kurnool,C Belagal
5449,Andhra Pradesh,Kurnool,Chagalamarri
5450,Andhra Pradesh,Kurnool,Chippagiri
5451,Andhra Pradesh,Kurnool,Devanakonda
5452,Andhra Pradesh,Kurnool,Dhone
5453,Andhra Pradesh,Kurnool,Dornipadu
5454,Andhra Pradesh,Kurnool,Gadivemula
5455,Andhra Pradesh,Kurnool,Gonegandla
5456,Andhra Pradesh,Kurnool,Gospadu
5457,Andhra Pradesh,Kurnool,Gudur
5458,Andhra Pradesh,Kurnool,Halaharvi
5459,Andhra Pradesh,Kurnool,Holagunda
5460,Andhra Pradesh,Kurnool,Jupadu Bungalow
5461,Andhra Pradesh,Kurnool,Kallur
5462,Andhra Pradesh,Kurnool,Kodumur
5463,Andhra Pradesh,Kurnool,Koilkuntla
5464,Andhra Pradesh,Kurnool,Kolimigundla
5465,Andhra Pradesh,Kurnool,Kosigi
5466,Andhra Pradesh,Kurnool,Kothapalle
5467,Andhra Pradesh,Kurnool,Kowthalam
5468,Andhra Pradesh,Kurnool,Krishnagiri
5469,Andhra Pradesh,Kurnool,Kurnool
5470,Andhra Pradesh,Kurnool,Maddikera
5471,Andhra Pradesh,Kurnool,Mahanandi
5472,Andhra Pradesh,Kurnool,Mantralayam
5473,Andhra Pradesh,Kurnool,Midthur
5474,Andhra Pradesh,Kurnool,Nandavaram
5475,Andhra Pradesh,Kurnool,Nandikotkur
5476,Andhra Pradesh,Kurnool,Nandyal
5477,Andhra Pradesh,Kurnool,Orvakal
5478,Andhra Pradesh,Kurnool,Owk
5479,Andhra Pradesh,Kurnool,Pagidyala
5480,Andhra Pradesh,Kurnool,Pamulapadu
5481,Andhra Pradesh,Kurnool,Panyam
5482,Andhra Pradesh,Kurnool,Pattikonda
5483,Andhra Pradesh,Kurnool,Peapally
5484,Andhra Pradesh,Kurnool,Pedda Kadubur
5485,Andhra Pradesh,Kurnool,Rudravaram
5486,Andhra Pradesh,Kurnool,Sanjamala
5487,Andhra Pradesh,Kurnool,Sirvel
5488,Andhra Pradesh,Kurnool,Srisailam
5489,Andhra Pradesh,Kurnool,Tuggali
5490,Andhra Pradesh,Kurnool,Uyyalawada
5491,Andhra Pradesh,Kurnool,Veldurthi
5492,Andhra Pradesh,Kurnool,Velgode
5493,Andhra Pradesh,Kurnool,Yemmiganur
5494,Andhra Pradesh,Prakasam,Addanki
5495,Andhra Pradesh,Prakasam,Ardhaveedu
5496,Andhra Pradesh,Prakasam,Ballikurava
5497,Andhra Pradesh,Prakasam,Bestawaripeta
5498,Andhra Pradesh,Prakasam,Chandra Sekhara Puram
5499,Andhra Pradesh,Prakasam,Chimakurthi
5500,Andhra Pradesh,Prakasam,Chinaganjam
5501,Andhra Pradesh,Prakasam,Chirala
5502,Andhra Pradesh,Prakasam,Cumbum
5503,Andhra Pradesh,Prakasam,Darsi
5504,Andhra Pradesh,Prakasam,Donakonda
5505,Andhra Pradesh,Prakasam,Dornala
5506,Andhra Pradesh,Prakasam,Giddalur
5507,Andhra Pradesh,Prakasam,Gudluru
5508,Andhra Pradesh,Prakasam,Hanumanthuni Padu
5509,Andhra Pradesh,Prakasam,Inkollu
5510,Andhra Pradesh,Prakasam,Janakavarampanguluru
5511,Andhra Pradesh,Prakasam,Kandukur
5512,Andhra Pradesh,Prakasam,Kanigiri
5513,Andhra Pradesh,Prakasam,Karamchedu
5514,Andhra Pradesh,Prakasam,Komarolu
5515,Andhra Pradesh,Prakasam,Konakanamitla
5516,Andhra Pradesh,Prakasam,Kondapi
5517,Andhra Pradesh,Prakasam,Korisapadu
5518,Andhra Pradesh,Prakasam,Kotha Patnam
5519,Andhra Pradesh,Prakasam,Kurichedu
5520,Andhra Pradesh,Prakasam,Lingasamudram
5521,Andhra Pradesh,Prakasam,Maddipadu
5522,Andhra Pradesh,Prakasam,Markapur
5523,Andhra Pradesh,Prakasam,Marripudi
5524,Andhra Pradesh,Prakasam,Martur
5525,Andhra Pradesh,Prakasam,Mundlamuru
5526,Andhra Pradesh,Prakasam,Naguluppala Padu
5527,Andhra Pradesh,Prakasam,Ongole
5528,Andhra Pradesh,Prakasam,Pamur
5529,Andhra Pradesh,Prakasam,Parchur
5530,Andhra Pradesh,Prakasam,Peda Araveedu
5531,Andhra Pradesh,Prakasam,Pedacherlo Palle
5532,Andhra Pradesh,Prakasam,Podili
5533,Andhra Pradesh,Prakasam,Ponnaluru
5534,Andhra Pradesh,Prakasam,Pullalacheruvu
5535,Andhra Pradesh,Prakasam,Racherla
5536,Andhra Pradesh,Prakasam,Santhamaguluru
5537,Andhra Pradesh,Prakasam,Santhanuthala Padu
5538,Andhra Pradesh,Prakasam,Singarayakonda
5539,Andhra Pradesh,Prakasam,Tangutur
5540,Andhra Pradesh,Prakasam,Tarlupadu
5541,Andhra Pradesh,Prakasam,Thallur
5542,Andhra Pradesh,Prakasam,Tripuranthakam
5543,Andhra Pradesh,Prakasam,Ulavapadu
5544,Andhra Pradesh,Prakasam,Veligandla
5545,Andhra Pradesh,Prakasam,Vetapalem
5546,Andhra Pradesh,Prakasam,Voletivaripalem
5547,Andhra Pradesh,Prakasam,Yeddana Pudi
5548,Andhra Pradesh,Prakasam,Yerragondapalem
5549,Andhra Pradesh,Prakasam,Zarugumilli
5550,Andhra Pradesh,Sri Potti Sriramulu Nellore,Allur
5551,Andhra Pradesh,Sri Potti Sriramulu Nellore,Ananthasagaram
5552,Andhra Pradesh,Sri Potti Sriramulu Nellore,Anumasamudrampeta
5553,Andhra Pradesh,Sri Potti Sriramulu Nellore,Atmakur
5554,Andhra Pradesh,Sri Potti Sriramulu Nellore,Balayapalle
5555,Andhra Pradesh,Sri Potti Sriramulu Nellore,Bogole
5556,Andhra Pradesh,Sri Potti Sriramulu Nellore,Buchireddipalem
5557,Andhra Pradesh,Sri Potti Sriramulu Nellore,Chejerla
5558,Andhra Pradesh,Sri Potti Sriramulu Nellore,Chillakur
5559,Andhra Pradesh,Sri Potti Sriramulu Nellore,Chittamur
5560,Andhra Pradesh,Sri Potti Sriramulu Nellore,Dagadarthi
5561,Andhra Pradesh,Sri Potti Sriramulu Nellore,Dakkili
5562,Andhra Pradesh,Sri Potti Sriramulu Nellore,Doravarisatram
5563,Andhra Pradesh,Sri Potti Sriramulu Nellore,Duttalur
5564,Andhra Pradesh,Sri Potti Sriramulu Nellore,Gudur
5565,Andhra Pradesh,Sri Potti Sriramulu Nellore,Indukurpet
5566,Andhra Pradesh,Sri Potti Sriramulu Nellore,Jaladanki
5567,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kaligiri
5568,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kaluvoya
5569,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali
5570,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur
5571,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram
5572,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kota
5573,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur
5574,Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu
5575,Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu
5576,Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur
5577,Andhra Pradesh,Sri Potti Sriramulu Nellore,Naidupet
5578,Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore
5579,Andhra Pradesh,Sri Potti Sriramulu Nellore,Ojili
5580,Andhra Pradesh,Sri Potti Sriramulu Nellore,Pellakur
5581,Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur
5582,Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur
5583,Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam
5584,Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram
5585,Andhra Pradesh,Sri Potti Sriramulu Nellore,Sullurpeta
5586,Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram
5587,Andhra Pradesh,Sri Potti Sriramulu Nellore,Tada
5588,Andhra Pradesh,Sri Potti Sriramulu Nellore,Thotapalligudur
5589,Andhra Pradesh,Sri Potti Sriramulu Nellore,Udayagiri
5590,Andhra Pradesh,Sri Potti Sriramulu Nellore,Vakadu
5591,Andhra Pradesh,Sri Potti Sriramulu Nellore,Varikuntapadu
5592,Andhra Pradesh,Sri Potti Sriramulu Nellore,Venkatachalam
5593,Andhra Pradesh,Sri Potti Sriramulu Nellore,Venkatagiri
5594,Andhra Pradesh,Sri Potti Sriramulu Nellore,Vidavalur
5595,Andhra Pradesh,Sri Potti Sriramulu Nellore,Vinjamur
5596,Andhra Pradesh,Guntur,Amaravathi
5597,Andhra Pradesh,Guntur,Amruthalur
5598,Andhra Pradesh,Guntur,Atchampet
5599,Andhra Pradesh,Guntur,Bapatla
5600,Andhra Pradesh,Guntur,Bellamkonda
5601,Andhra Pradesh,Guntur,Bhattiprolu
5602,Andhra Pradesh,Guntur,Bollapalle
5603,Andhra Pradesh,Guntur,Chebrolu
5604,Andhra Pradesh,Guntur,Cherukupalle H O Arumbaka
5605,Andhra Pradesh,Guntur,Dachepalle
5606,Andhra Pradesh,Guntur,Duggirala
5607,Andhra Pradesh,Guntur,Durgi
5608,Andhra Pradesh,Guntur,Edlapadu
5609,Andhra Pradesh,Guntur,Guntur
5610,Andhra Pradesh,Guntur,Gurazala
5611,Andhra Pradesh,Guntur,Ipur
5612,Andhra Pradesh,Guntur,Kakumanu
5613,Andhra Pradesh,Guntur,Karempudi
5614,Andhra Pradesh,Guntur,Karlapalem
5615,Andhra Pradesh,Guntur,Kollipara
5616,Andhra Pradesh,Guntur,Kollur
5617,Andhra Pradesh,Guntur,Krosuru
5618,Andhra Pradesh,Guntur,Machavaram
5619,Andhra Pradesh,Guntur,Macherla
5620,Andhra Pradesh,Guntur,Mangalagiri
5621,Andhra Pradesh,Guntur,Medikonduru
5622,Andhra Pradesh,Guntur,Muppalla
5623,Andhra Pradesh,Guntur,Nadendla
5624,Andhra Pradesh,Guntur,Nagaram
5625,Andhra Pradesh,Guntur,Narasaraopet
5626,Andhra Pradesh,Guntur,Nekarikallu
5627,Andhra Pradesh,Guntur,Nizampatnam
5628,Andhra Pradesh,Guntur,Nuzendla
5629,Andhra Pradesh,Guntur,Pedakakani
5630,Andhra Pradesh,Guntur,Pedakurapadu
5631,Andhra Pradesh,Guntur,Pedanandipadu
5632,Andhra Pradesh,Guntur,Phirangipuram
5633,Andhra Pradesh,Guntur,Piduguralla
5634,Andhra Pradesh,Guntur,Pittalavanipalem
5635,Andhra Pradesh,Guntur,Ponnur
5636,Andhra Pradesh,Guntur,Prathipadu
5637,Andhra Pradesh,Guntur,Rajupalem
5638,Andhra Pradesh,Guntur,Rentachintala
5639,Andhra Pradesh,Guntur,Repalle
5640,Andhra Pradesh,Guntur,Rompicherla
5641,Andhra Pradesh,Guntur,Sattenapalle
5642,Andhra Pradesh,Guntur,Savalyapuram H O Kanamarlapudi
5643,Andhra Pradesh,Guntur,Tadepalle
5644,Andhra Pradesh,Guntur,Tadikonda
5645,Andhra Pradesh,Guntur,Tenali
5646,Andhra Pradesh,Guntur,Thullur
5647,Andhra Pradesh,Guntur,Tsundur
5648,Andhra Pradesh,Guntur,Vatticherukuru
5649,Andhra Pradesh,Guntur,Veldurthi
5650,Andhra Pradesh,Guntur,Vemuru
5651,Andhra Pradesh,Guntur,Vinukonda
5652,Chhattisgarh,Bastar,Bade Rajpur
5653,Chhattisgarh,Bastar,Bakavand
5654,Chhattisgarh,Bastar,Bastanar
5655,Chhattisgarh,Bastar,Bastar
5656,Chhattisgarh,Bastar,Darbha
5657,Chhattisgarh,Bastar,Farasgaon
5658,Chhattisgarh,Bastar,Jagdalpur
5659,Chhattisgarh,Bastar,Keskal
5660,Chhattisgarh,Bastar,Kondagaon
5661,Chhattisgarh,Bastar,Lohandiguda
5662,Chhattisgarh,Bastar,Makdi
5663,Chhattisgarh,Bastar,Tokapal
5664,Chhattisgarh,Bijapur,Bhairamgarh
5665,Chhattisgarh,Bijapur,Bhopalpattnam
5666,Chhattisgarh,Bijapur,Bijapur
5667,Chhattisgarh,Bijapur,Usur
5668,Himachal Pradesh,Bilaspur,Bilaspur
5669,Himachal Pradesh,Bilaspur,Bilha
5670,Himachal Pradesh,Bilaspur,Kota
5671,Himachal Pradesh,Bilaspur,Lormi
5672,Himachal Pradesh,Bilaspur,Marwahi
5673,Himachal Pradesh,Bilaspur,Masturi
5674,Himachal Pradesh,Bilaspur,Mungeli
5675,Himachal Pradesh,Bilaspur,Pathariya
5676,Himachal Pradesh,Bilaspur,Pendra
5677,Himachal Pradesh,Bilaspur,Pendra Road Gorella
5678,Himachal Pradesh,Bilaspur,Takhatpur
5679,Chhattisgarh,Dhamtari,Dhamtari
5680,Chhattisgarh,Dhamtari,Kurud
5681,Chhattisgarh,Dhamtari,Magarlod
5682,Chhattisgarh,Dhamtari,Nagri
5683,Chhattisgarh,Durg,Balod
5684,Chhattisgarh,Durg,Bemetara
5685,Chhattisgarh,Durg,Berla
5686,Chhattisgarh,Durg,Dhamdha
5687,Chhattisgarh,Durg,Dondi
5688,Chhattisgarh,Durg,Dondi Luhara
5689,Chhattisgarh,Durg,Durg
5690,Chhattisgarh,Durg,Gunderdehi
5691,Chhattisgarh,Durg,Gurur
5692,Chhattisgarh,Durg,Nawagarh
5693,Chhattisgarh,Durg,Patan
5694,Chhattisgarh,Durg,Saja
5695,Chhattisgarh,Durg,Thanakhamria
5696,Chhattisgarh,Janjgir-Champa,Akaltara
5697,Chhattisgarh,Janjgir-Champa,Baloda
5698,Chhattisgarh,Janjgir-Champa,Champa
5699,Chhattisgarh,Janjgir-Champa,Dabhra
5700,Chhattisgarh,Janjgir-Champa,Jaijaipur
5701,Chhattisgarh,Janjgir-Champa,Janjgir
5702,Chhattisgarh,Janjgir-Champa,Malkharoda
5703,Chhattisgarh,Janjgir-Champa,Nawagarh
5704,Chhattisgarh,Janjgir-Champa,Pamgarh
5705,Chhattisgarh,Janjgir-Champa,Sakti
5706,Chhattisgarh,Jashpur,Bagicha
5707,Chhattisgarh,Jashpur,Duldula
5708,Chhattisgarh,Jashpur,Farsabahar
5709,Chhattisgarh,Jashpur,Jashpur
5710,Chhattisgarh,Jashpur,Kansabel
5711,Chhattisgarh,Jashpur,Kunkuri
5712,Chhattisgarh,Jashpur,Manora
5713,Chhattisgarh,Jashpur,Pathalgaon
5714,Chhattisgarh,Kabirdham,Kabirdham
5715,Chhattisgarh,Kabirdham,Bodla
5716,Chhattisgarh,Kabirdham,Kawardha
5717,Chhattisgarh,Kabirdham,Pandariya
5718,Chhattisgarh,Kabirdham,Sahaspur Lohara
5719,Chhattisgarh,Korba,Kartala
5720,Chhattisgarh,Korba,Katghora
5721,Chhattisgarh,Korba,Korba
5722,Chhattisgarh,Korba,Pali
5723,Chhattisgarh,Korba,Poundi Uproda
5724,Chhattisgarh,Koriya,Koriya
5725,Chhattisgarh,Koriya,Baikunthpur
5726,Chhattisgarh,Koriya,Bharatpur
5727,Chhattisgarh,Koriya,Khadganva
5728,Chhattisgarh,Koriya,Manendragarh
5729,Chhattisgarh,Koriya,Sonhat
5730,Chhattisgarh,Mahasamund,Bagbahra
5731,Chhattisgarh,Mahasamund,Basna
5732,Chhattisgarh,Mahasamund,Mahasamund
5733,Chhattisgarh,Mahasamund,Pithora
5734,Chhattisgarh,Mahasamund,Saraipali
5735,Chhattisgarh,Narayanpur,Narayanpur
5736,Chhattisgarh,Narayanpur,Orchha
5737,Chhattisgarh,Raigarh,Baramkela
5738,Chhattisgarh,Raigarh,Gharghoda
5739,Chhattisgarh,Raigarh,Kharsia
5740,Chhattisgarh,Raigarh,Lailunga
5741,Chhattisgarh,Raigarh,Pusour
5742,Chhattisgarh,Raigarh,Raigarh
5743,Chhattisgarh,Raigarh,Sarangarh
5744,Chhattisgarh,Raigarh,Tamnar
5745,Chhattisgarh,Raigarh,Udaipur
5746,Chhattisgarh,Raipur,Abhanpur
5747,Chhattisgarh,Raipur,Arang
5748,Chhattisgarh,Raipur,Baloda Bazar
5749,Chhattisgarh,Raipur,Bhatapara
5750,Chhattisgarh,Raipur,Bilaigarh
5751,Chhattisgarh,Raipur,Bindranavagarh
5752,Chhattisgarh,Raipur,Chhura
5753,Chhattisgarh,Raipur,Deobhog
5754,Chhattisgarh,Raipur,Kasdol
5755,Chhattisgarh,Raipur,Mainpur
5756,Chhattisgarh,Raipur,Palari
5757,Chhattisgarh,Raipur,Raipur
5758,Chhattisgarh,Raipur,Rajim
5759,Chhattisgarh,Raipur,Simga
5760,Chhattisgarh,Raipur,Tilda
5761,Chhattisgarh,Rajnandgaon,Ambagarh
5762,Chhattisgarh,Rajnandgaon,Chhuikhadan
5763,Chhattisgarh,Rajnandgaon,Chhuriya
5764,Chhattisgarh,Rajnandgaon,Dongargaon
5765,Chhattisgarh,Rajnandgaon,Dongargarh
5766,Chhattisgarh,Rajnandgaon,Khairagarh
5767,Chhattisgarh,Rajnandgaon,Manpur
5768,Chhattisgarh,Rajnandgaon,Mohla
5769,Chhattisgarh,Rajnandgaon,Rajnandgaon
5770,Chhattisgarh,Surguja,Surguja
5771,Chhattisgarh,Surguja,Ambikapur
5772,Chhattisgarh,Surguja,Balrampur
5773,Chhattisgarh,Surguja,Batouli
5774,Chhattisgarh,Surguja,Bhaiyathan
5775,Chhattisgarh,Surguja,Lakhanpur
5776,Chhattisgarh,Surguja,Lundra
5777,Chhattisgarh,Surguja,Mainpat
5778,Chhattisgarh,Surguja,Oudgi
5779,Chhattisgarh,Surguja,Pratappur
5780,Chhattisgarh,Surguja,Premnagar
5781,Chhattisgarh,Surguja,Rajpur
5782,Chhattisgarh,Surguja,Ramanujganj
5783,Chhattisgarh,Surguja,Ramanujnagar
5784,Chhattisgarh,Surguja,Samri
5785,Chhattisgarh,Surguja,Shankargarh
5786,Chhattisgarh,Surguja,Sitapur
5787,Chhattisgarh,Surguja,Surajpur
5788,Chhattisgarh,Surguja,Udaypur
5789,Chhattisgarh,Surguja,Wadrafnagar
5795,Tamil Nadu,Sivaganga,Sivaganga
5796,Tamil Nadu,Sivaganga,Tirupathur
5797,Tamil Nadu,Sivaganga,Karaikkudi
5798,Tamil Nadu,Sivaganga,Devakottai
5799,Tamil Nadu,Sivaganga,Sivaganga
5800,Tamil Nadu,Sivaganga,Manamadurai
5801,Tamil Nadu,Sivaganga,Ilayangudi
5802,Tamil Nadu,South Arcot,South Arcot
5803,Tamil Nadu,Thiruvarur,Thiruvarur
